0 0.27 -0.000450585 -0.00199642 -0.00419577 -0.0754965 0.000424433 0.0130139 0.0334708 0.105901 -0.0716998 0.0501201 0.830235 9.53914
0.5 0.275 -0.000460587 -0.00200433 -0.00458495 -0.0801794 0.000492056 0.0140353 0.0339994 0.105549 -0.0691292 0.0543915 0.878534 9.78076
1 0.28 -0.000470628 -0.00201224 -0.00499756 -0.0848623 0.000564786 0.0150566 0.0345263 0.10521 -0.0665587 0.0589075 0.928042 10.0224
-1 0.28 -0.000470628 -0.00201236 -0.00499756 -0.0848896 0.000564786 0.0151069 0.0345263 0.10521 -0.0665573 0.0589075 0.928042 10.0392
-0.5 0.285 -0.000480712 -0.00202116 -0.00543492 -0.0900567 0.00064313 0.0162305 0.0350515 0.104883 -0.0643934 0.063674 0.978716 10.2305
0 0.29 -0.00049084 -0.00202995 -0.00589813 -0.0952239 0.000727091 0.0173542 0.0355751 0.104566 -0.0622296 0.0686962 1.03035 10.4217
0.5 0.295 -0.000501011 -0.00203874 -0.00638716 -0.100391 0.000816672 0.0184779 0.0360972 0.10426 -0.0600658 0.073979 1.08293 10.6129
1 0.3 -0.000511227 -0.00204754 -0.00690204 -0.105558 0.00091187 0.0196015 0.0366177 0.103965 -0.0579019 0.0795271 1.13648 10.8042
-1 0.3 -0.000511227 -0.00204763 -0.00690204 -0.105597 0.00091187 0.019642 0.0366177 0.103965 -0.0579017 0.0795271 1.13648 10.8177
-0.5 0.305 -0.000521489 -0.00205706 -0.00744386 -0.111133 0.00101305 0.0208283 0.0371369 0.10368 -0.0560624 0.0853453 1.19088 10.9451
0 0.31 -0.000531798 -0.00206649 -0.00801337 -0.116668 0.00112015 0.0220146 0.0376546 0.103405 -0.0542232 0.091437 1.24593 11.0724
0.5 0.315 -0.000542154 -0.00207593 -0.00861055 -0.122204 0.00123319 0.0232009 0.0381709 0.103138 -0.0523839 0.0978056 1.30161 11.1998
1 0.32 -0.000552557 -0.00208536 -0.0092354 -0.12774 0.00135216 0.0243872 0.038686 0.102881 -0.0505446 0.104454 1.35792 11.3271
-1 0.32 -0.000552557 -0.00208543 -0.0092354 -0.127789 0.00135216 0.0244168 0.038686 0.102881 -0.0505452 0.104454 1.35792 11.3366
-0.5 0.325 -0.000563009 -0.00209533 -0.00988875 -0.13355 0.00147726 0.0256208 0.0391997 0.102632 -0.0489682 0.111386 1.41474 11.3879
0 0.33 -0.00057351 -0.00210522 -0.0105709 -0.139311 0.00160837 0.0268247 0.0397123 0.102391 -0.0473913 0.118602 1.4718 11.4393
0.5 0.335 -0.000584061 -0.00211512 -0.0112819 -0.145071 0.0017455 0.0280287 0.0402237 0.102158 -0.0458143 0.126104 1.52913 11.4906
1 0.34 -0.000594661 -0.00212501 -0.0120216 -0.150832 0.00188866 0.0292326 0.0407339 0.101933 -0.0442374 0.133894 1.58671 11.5419
-1 0.34 -0.000594661 -0.00212507 -0.0120216 -0.150891 0.00188866 0.0292504 0.0407339 0.101933 -0.0442384 0.133894 1.58671 11.5467
-0.5 0.345 -0.000605312 -0.0021353 -0.0127906 -0.15671 0.00203784 0.0304238 0.041243 0.101715 -0.0428763 0.141971 1.64436 11.5116
0 0.35 -0.000616014 -0.00214553 -0.0135887 -0.162529 0.0021929 0.0315972 0.0417511 0.101504 -0.0415142 0.150337 1.70183 11.4766
0.5 0.355 -0.000626767 -0.00215575 -0.0144159 -0.168347 0.00235381 0.0327705 0.0422581 0.1013 -0.0401521 0.158989 1.75912 11.4415
1 0.36 -0.000637572 -0.00216598 -0.0152722 -0.174166 0.0025206 0.0339439 0.0427641 0.101103 -0.0387899 0.167928 1.81624 11.4065
-1 0.36 -0.000637572 -0.00216603 -0.0152722 -0.174233 0.0025206 0.0339495 0.0427641 0.101103 -0.0387913 0.167928 1.81624 11.406
-0.5 0.365 -0.000648428 -0.0021765 -0.0161576 -0.179923 0.00269308 0.035043 0.0432691 0.100912 -0.0376074 0.177151 1.87295 11.2762
0 0.37 -0.000659337 -0.00218696 -0.0170714 -0.185613 0.00287103 0.0361365 0.0437732 0.100727 -0.0364235 0.186656 1.929 11.1463
0.5 0.375 -0.000670298 -0.00219743 -0.0180137 -0.191303 0.00305445 0.03723 0.0442764 0.100548 -0.0352397 0.19644 1.98441 11.0165
1 0.38 -0.000681311 -0.0022079 -0.0189844 -0.196993 0.00324333 0.0383235 0.0447787 0.100374 -0.0340558 0.206499 2.03917 10.8867
-1 0.38 -0.000681311 -0.00220793 -0.0189844 -0.197065 0.00324333 0.0383166 0.0447787 0.100374 -0.0340573 0.206499 2.03917 10.8806
-0.5 0.385 -0.000692377 -0.00221856 -0.0199832 -0.202425 0.00343733 0.039282 0.0452801 0.100207 -0.0330235 0.21683 2.093 10.65
0 0.39 -0.000703497 -0.00222919 -0.0210087 -0.207785 0.00363615 0.0402475 0.0457808 0.100044 -0.0319897 0.227427 2.14567 10.4194
0.5 0.395 -0.000714669 -0.00223982 -0.022061 -0.213144 0.0038398 0.0412129 0.0462806 0.0998867 -0.030956 0.238285 2.19719 10.1888
1 0.4 -0.000725895 -0.00225045 -0.0231401 -0.218504 0.00404828 0.0421783 0.0467796 0.0997345 -0.0299222 0.249397 2.24756 9.95816
